lon,lat,VV
78.04114030788342,8.197126967590632,-20.531958231550828
78.2657191289133,8.197126967590632,-19.909936641203817
78.49029794994318,8.197126967590632,-19.323780037611286
78.71487677097306,8.197126967590632,-18.454373683828475
78.93945559200294,8.197126967590632,-17.31100609249232
79.16403441303282,8.197126967590632,-16.39006902428351
79.3886132340627,8.197126967590632,-15.073403813855183
79.61319205509258,8.197126967590632,-18.06258106749664
79.83777087612246,8.197126967590632,-7.503990368878024
80.06234969715234,8.197126967590632,-8.28450032194678
80.28692851818222,8.197126967590632,-7.771061010339576
78.04114030788342,8.421705788620514,-9.310254653415285
78.2657191289133,8.421705788620514,-20.232592335664997
78.49029794994318,8.421705788620514,-19.6899715727152
78.71487677097306,8.421705788620514,-18.110397560420324
78.93945559200294,8.421705788620514,-17.371853958423465
79.16403441303282,8.421705788620514,-17.022987971970736
79.3886132340627,8.421705788620514,-15.73777488630569
79.61319205509258,8.421705788620514,-17.745255370731673
79.83777087612246,8.421705788620514,-22.117843521780983
80.06234969715234,8.421705788620514,-8.366986819659033
80.28692851818222,8.421705788620514,-8.12923888128811
78.04114030788342,8.646284609650394,-9.0470797729978
78.2657191289133,8.646284609650394,-20.532902217341835
78.49029794994318,8.646284609650394,-20.3371789853879
78.71487677097306,8.646284609650394,-19.170511239417525
78.93945559200294,8.646284609650394,-17.302853413625556
79.16403441303282,8.646284609650394,-17.66653786025568
79.3886132340627,8.646284609650394,-16.318749247157907
79.61319205509258,8.646284609650394,-20.738660701009884
79.83777087612246,8.646284609650394,-18.854911105083175
80.06234969715234,8.646284609650394,-8.606378854218818
80.28692851818222,8.646284609650394,-8.574267029888553
78.04114030788342,8.870863430680274,-8.394389935644405
78.2657191289133,8.870863430680274,-21.018801827288236
78.49029794994318,8.870863430680274,-20.198382409123766
78.71487677097306,8.870863430680274,-19.295349054924294
78.93945559200294,8.870863430680274,-18.380226158012793
79.16403441303282,8.870863430680274,-17.310554988729066
79.3886132340627,8.870863430680274,-16.5907320291742
79.61319205509258,8.870863430680274,-19.093699213948888
79.83777087612246,8.870863430680274,-19.186531851247604
80.06234969715234,8.870863430680274,-8.606394716806898
80.28692851818222,8.870863430680274,-8.88389849398817
78.04114030788342,9.095442251710155,-9.892949158176801
78.2657191289133,9.095442251710155,-9.44695209169505
78.49029794994318,9.095442251710155,-18.459375564823212
78.71487677097306,9.095442251710155,-19.848990646462628
78.93945559200294,9.095442251710155,-18.902068917944785
79.16403441303282,9.095442251710155,-17.662292557582816
79.3886132340627,9.095442251710155,-17.24542631844449
79.61319205509258,9.095442251710155,-16.22470857124642
79.83777087612246,9.095442251710155,-15.767805237149188
80.06234969715234,9.095442251710155,-17.501780564740397
80.28692851818222,9.095442251710155,-9.23260456446805
78.04114030788342,9.320021072740035,-8.910489061917481
78.2657191289133,9.320021072740035,-8.160841443170233
78.49029794994318,9.320021072740035,-8.724508994682324
78.71487677097306,9.320021072740035,-8.850384171382757
78.93945559200294,9.320021072740035,-8.148502569513793
79.16403441303282,9.320021072740035,-17.667570868439718
79.3886132340627,9.320021072740035,-17.42980603345176
79.61319205509258,9.320021072740035,-16.67620836469919
79.83777087612246,9.320021072740035,-16.3092210362773
80.06234969715234,9.320021072740035,-17.757080580672593
80.28692851818222,9.320021072740035,-8.46969354397163
78.04114030788342,9.544599893769915,-10.024474333881106
78.2657191289133,9.544599893769915,-11.599315399548127
78.49029794994318,9.544599893769915,-9.566940272544
78.71487677097306,9.544599893769915,-9.164545379301355
78.93945559200294,9.544599893769915,-19.2153461719221
79.16403441303282,9.544599893769915,-19.20835204852012
79.3886132340627,9.544599893769915,-17.35332444782459
79.61319205509258,9.544599893769915,-17.384817649452042
79.83777087612246,9.544599893769915,-19.459810359558933
80.06234969715234,9.544599893769915,-19.43387349175666
80.28692851818222,9.544599893769915,-19.556116825149974
78.04114030788342,9.769178714799796,-9.322605897519454
78.2657191289133,9.769178714799796,-8.639821710056392
78.49029794994318,9.769178714799796,-11.22854540219095
78.71487677097306,9.769178714799796,-9.398557308537134
78.93945559200294,9.769178714799796,-8.909629577811948
79.16403441303282,9.769178714799796,-20.263032278081642
79.3886132340627,9.769178714799796,-17.383961356053796
79.61319205509258,9.769178714799796,-17.3519179024565
79.83777087612246,9.769178714799796,-16.61879337781007
80.06234969715234,9.769178714799796,-7.396159389756466
80.28692851818222,9.769178714799796,-17.893062167121553
78.04114030788342,9.993757535829676,-8.871655086294915
78.2657191289133,9.993757535829676,-10.664848554714183
78.49029794994318,9.993757535829676,-10.446812296898472
78.71487677097306,9.993757535829676,-10.710510603154521
78.93945559200294,9.993757535829676,-10.613276873316892
79.16403441303282,9.993757535829676,-10.740516961591354
79.3886132340627,9.993757535829676,-18.70125338300702
79.61319205509258,9.993757535829676,-17.23428201106226
79.83777087612246,9.993757535829676,-19.467458890036262
80.06234969715234,9.993757535829676,-18.861413949985746
80.28692851818222,9.993757535829676,-21.292322559372497
78.04114030788342,10.218336356859556,-5.268611036496543
78.2657191289133,10.218336356859556,-8.500013856092034
78.49029794994318,10.218336356859556,-10.150642880727647
78.71487677097306,10.218336356859556,-10.013072681161244
78.93945559200294,10.218336356859556,-10.295898940042449
79.16403441303282,10.218336356859556,-8.739821071260097
79.3886132340627,10.218336356859556,-19.273169509427703
79.61319205509258,10.218336356859556,-19.669955140431565
79.83777087612246,10.218336356859556,-16.73157884497053
80.06234969715234,10.218336356859556,-19.406793781949418
80.28692851818222,10.218336356859556,-21.35677512821907
78.04114030788342,10.442915177889438,-8.838659146132207
78.2657191289133,10.442915177889438,-8.671242262665185
78.49029794994318,10.442915177889438,-9.564861545355129
78.71487677097306,10.442915177889438,-10.868921443989958
78.93945559200294,10.442915177889438,-9.720837312182812
79.16403441303282,10.442915177889438,-9.221885251661735
79.3886132340627,10.442915177889438,-7.546165249594321
79.61319205509258,10.442915177889438,-8.771516406022197
79.83777087612246,10.442915177889438,-8.638622874957548
80.06234969715234,10.442915177889438,-16.00671021618937
78.04114030788342,10.667493998919317,-10.640700215497727
78.2657191289133,10.667493998919317,-10.345822674498878
78.49029794994318,10.667493998919317,-10.251347467176487
78.71487677097306,10.667493998919317,-11.660295783344893
78.93945559200294,10.667493998919317,-10.906952166668932
79.16403441303282,10.667493998919317,-9.082282734211077
79.3886132340627,10.667493998919317,-8.672088663321102
79.61319205509258,10.667493998919317,-8.254276405533663
79.83777087612246,10.667493998919317,-6.522161050561323
80.06234969715234,10.667493998919317,-15.531146249873116
78.04114030788342,10.892072819949197,-11.396121836964337
78.2657191289133,10.892072819949197,-12.357431482176564
78.49029794994318,10.892072819949197,-7.504362926004299
78.71487677097306,10.892072819949197,-8.978546458655622
78.93945559200294,10.892072819949197,-9.45461565226238
79.16403441303282,10.892072819949197,-7.297716539877186
79.3886132340627,10.892072819949197,-6.892942307730855
79.61319205509258,10.892072819949197,-9.985651652193933
79.83777087612246,10.892072819949197,-7.089021913262446
80.06234969715234,10.892072819949197,-20.99656290492274
80.28692851818222,10.892072819949197,-15.822087108332036
78.04114030788342,11.116651640979077,-7.468965154942222
78.2657191289133,11.116651640979077,-10.321375969047365
78.49029794994318,11.116651640979077,-11.828471836230614
78.71487677097306,11.116651640979077,-11.07290247632497
78.93945559200294,11.116651640979077,-9.824152055189025
79.16403441303282,11.116651640979077,-7.952180314118264
79.3886132340627,11.116651640979077,-9.008810201080738
79.61319205509258,11.116651640979077,-8.350488738797653
79.83777087612246,11.116651640979077,-8.870895233407458
80.06234969715234,11.116651640979077,-17.267773565829057
80.28692851818222,11.116651640979077,-19.075226945767575
78.04114030788342,11.341230462008959,-10.081177059488347
78.2657191289133,11.341230462008959,-8.151029468189702
78.49029794994318,11.341230462008959,-9.298725988492123
78.71487677097306,11.341230462008959,-9.420674628137105
78.93945559200294,11.341230462008959,-9.258672577245626
79.16403441303282,11.341230462008959,-9.668737272152901
79.3886132340627,11.341230462008959,-8.389964219781614
79.61319205509258,11.341230462008959,-9.046936183989285
79.83777087612246,11.341230462008959,-12.851073982233668
80.06234969715234,11.341230462008959,-17.60885090918464
80.28692851818222,11.341230462008959,-19.59035771723068
78.04114030788342,11.565809283038838,-7.297554686101691
78.2657191289133,11.565809283038838,-9.406398485759848
78.49029794994318,11.565809283038838,-8.587131603763211
78.71487677097306,11.565809283038838,-8.798374819807663
78.93945559200294,11.565809283038838,-11.421822673410922
79.16403441303282,11.565809283038838,-9.994965667253666
79.3886132340627,11.565809283038838,-7.7299381104300515
79.61319205509258,11.565809283038838,-8.353857693288925
79.83777087612246,11.565809283038838,-16.73811255031278
80.06234969715234,11.565809283038838,-20.669793227336257
80.28692851818222,11.565809283038838,-18.80478009437167
78.04114030788342,11.790388104068718,-5.071677868274254
78.2657191289133,11.790388104068718,-5.313884173697804
78.49029794994318,11.790388104068718,-6.926418292786744
78.71487677097306,11.790388104068718,-8.216580025697873
78.93945559200294,11.790388104068718,-10.553462509413317
79.16403441303282,11.790388104068718,-9.573896357694489
79.3886132340627,11.790388104068718,-10.301085855183121
79.61319205509258,11.790388104068718,-7.996847984389316
79.83777087612246,11.790388104068718,-17.243672448926816
80.06234969715234,11.790388104068718,-22.37987468844258
80.28692851818222,11.790388104068718,-21.318174939923942
78.04114030788342,12.0149669250986,-7.9878706692358294
78.2657191289133,12.0149669250986,-9.496015390128237
78.49029794994318,12.0149669250986,-9.652479279185448
78.71487677097306,12.0149669250986,-5.007916834488558
78.93945559200294,12.0149669250986,-9.160722969744397
79.16403441303282,12.0149669250986,-10.866989737735077
79.3886132340627,12.0149669250986,-8.854868117505701
79.61319205509258,12.0149669250986,-8.810739954919868
79.83777087612246,12.0149669250986,-7.945765854637278
80.06234969715234,12.0149669250986,-22.23688976096086
80.28692851818222,12.0149669250986,-21.82211529781602
78.04114030788342,12.23954574612848,-1.8635448507667207
78.2657191289133,12.23954574612848,-9.442284748245871
78.49029794994318,12.23954574612848,-9.006351694640706
78.71487677097306,12.23954574612848,-9.030601211157387
78.93945559200294,12.23954574612848,-10.117990027144103
79.16403441303282,12.23954574612848,-9.592255547550764
79.3886132340627,12.23954574612848,-7.643988387048196
79.61319205509258,12.23954574612848,-8.856806230569514
79.83777087612246,12.23954574612848,-8.565288131062555
80.06234969715234,12.23954574612848,-17.075249296771297
80.28692851818222,12.23954574612848,-19.837673261207414
78.04114030788342,12.46412456715836,-7.977517333036504
78.2657191289133,12.46412456715836,-8.174776341273002
78.49029794994318,12.46412456715836,-9.090602309676399
78.71487677097306,12.46412456715836,-10.09675522444792
78.93945559200294,12.46412456715836,-8.765802059321356
79.16403441303282,12.46412456715836,-10.011959209751783
79.3886132340627,12.46412456715836,-8.192451170134426
79.61319205509258,12.46412456715836,-9.478180813037866
79.83777087612246,12.46412456715836,-9.417815507441658
80.06234969715234,12.46412456715836,-9.869384217160777
80.28692851818222,12.46412456715836,-19.299577543871195
78.04114030788342,12.688703388188241,-8.794202623352188
78.2657191289133,12.688703388188241,-8.95157607113746
78.49029794994318,12.688703388188241,-6.606010042791176
78.71487677097306,12.688703388188241,-9.308056666833743
78.93945559200294,12.688703388188241,-7.403190348832006
79.16403441303282,12.688703388188241,-9.195157941970344
79.3886132340627,12.688703388188241,-9.364487915147748
79.61319205509258,12.688703388188241,-9.899791950000797
79.83777087612246,12.688703388188241,-8.535276870569966
80.06234969715234,12.688703388188241,-8.062567369204814
80.28692851818222,12.688703388188241,-17.578700143617347
78.04114030788342,12.91328220921812,-10.871759437018637
78.2657191289133,12.91328220921812,-9.45696715690197
78.49029794994318,12.91328220921812,-9.677140973869566
78.71487677097306,12.91328220921812,-8.194108354716157
78.93945559200294,12.91328220921812,-9.077237517033723
79.16403441303282,12.91328220921812,-7.816392184377605
79.3886132340627,12.91328220921812,-10.748621809725723
79.61319205509258,12.91328220921812,-8.11386595470243
79.83777087612246,12.91328220921812,-9.087403197924145
80.06234969715234,12.91328220921812,-3.125451127005709
80.28692851818222,12.91328220921812,-16.706193878731757
78.04114030788342,13.137861030248,-9.310654193341797
78.2657191289133,13.137861030248,-8.643190697735662
78.49029794994318,13.137861030248,-9.802445131948065
78.71487677097306,13.137861030248,-9.656957863260288
78.93945559200294,13.137861030248,-8.687043643550087
79.16403441303282,13.137861030248,-10.245134927854432
79.3886132340627,13.137861030248,-9.702330798213643
79.61319205509258,13.137861030248,-9.351803842347534
79.83777087612246,13.137861030248,-9.54025079464065
80.06234969715234,13.137861030248,-3.6797500961388927
80.28692851818222,13.137861030248,0.5344228648067851
78.04114030788342,13.362439851277882,-7.933072006351045
78.2657191289133,13.362439851277882,-8.801996633887962
78.49029794994318,13.362439851277882,-10.248407857977025
78.71487677097306,13.362439851277882,-9.118983062015992
78.93945559200294,13.362439851277882,-9.722896742665217
79.16403441303282,13.362439851277882,-9.649789413772918
79.3886132340627,13.362439851277882,-9.26127047677866
79.61319205509258,13.362439851277882,-9.41598519367264
79.83777087612246,13.362439851277882,-8.310373163453331
80.06234969715234,13.362439851277882,-8.325108885755519
80.28692851818222,13.362439851277882,-10.271234834279458
